Sample,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA,D_all,D_Rel,D_RF,D_WCC,O_all,O_Rel,O_RF,O_WCC,R_all,R_Rel,R_RF,R_WCC,C_all,C_Rel,C_RF,C_WCC,Name
854,0.102564103,1,0.205128205,0.064102564,0.038461538,0.102564103,0.076923077,0.119179,0.115763,0.079328,0.00339,1,2,3,3,0.160559,0.124495,0.02749,0.397115,591,593,939,1000,999,999,1000,1000,500,581,626,936,631,896,746,784,perturbed
855,0.08974359,1,0.166666667,0.115384615,0.012820513,0.08974359,0.038461538,0.082776,0.062982,0.050858,0.040775,1,4,3,1,0.127341,0.101949,0.037655,0.326039,855,876,938,1000,999,999,1000,1000,375,703,486,637,459,465,721,1000,perturbed
856,0.051282051,1,0.217948718,0.128205128,0.038461538,0.051282051,0.076923077,0.071618,0.064312,0.035466,0.005903,2,1,2,1,0.106585,0.137377,0.075404,0.32554,45,684,45,1000,1000,1000,1000,1000,440,577,671,721,418,461,739,870,perturbed
857,0.08974359,1,0.205128205,0.102564103,0.038461538,0.038461538,0.076923077,0.123258,0.056701,0.039782,0.019137,1,3,2,3,0.151301,0.083135,0.079099,0.357341,610,634,835,1000,1000,1000,1000,1000,469,600,621,787,633,660,838,961,perturbed
858,0.115384615,1,0.217948718,0.115384615,0.051282051,0.038461538,0.064102564,0.117393,0.063548,0.107698,0.008764,3,2,5,2,0.127446,0.143608,0.077615,0.377983,528,530,934,1000,1000,1000,1000,1000,534,598,689,978,739,748,949,981,perturbed
859,0.102564103,1,0.230769231,0.141025641,0.025641026,0.051282051,0.064102564,0.071167,0.083138,0.110112,0.057214,3,4,2,1,0.088886,0.138643,0.086203,0.359352,733,738,962,999,999,999,1000,1000,546,594,732,998,618,618,927,1000,perturbed
860,0.064102564,1,0.192307692,0.064102564,0.051282051,0.064102564,0.076923077,0.100474,0.061511,0.094511,0.039561,3,2,5,1,0.137462,0.088361,0.047631,0.374538,368,612,395,1000,1000,1000,1000,1000,500,607,596,948,593,812,604,1000,perturbed
861,0.076923077,1,0.243589744,0.102564103,0.038461538,0.064102564,0.012820513,0.108521,0.110492,0.099307,0.040804,4,2,2,1,0.100228,0.145786,0.048498,0.326125,601,645,761,1000,1000,1000,1000,1000,577,601,842,976,466,484,671,1000,perturbed
862,0.08974359,1,0.243589744,0.076923077,0.025641026,0.115384615,0.038461538,0.093814,0.060778,0.080737,0.018425,4,1,3,1,0.130359,0.117517,0.03702,0.394781,758,780,906,1000,999,999,1000,1000,538,592,803,906,837,872,897,1000,perturbed
863,0.076923077,1,0.166666667,0.102564103,0.025641026,0.076923077,0.025641026,0.125156,0.088526,0.062518,0.053331,1,2,2,1,0.10702,0.098821,0.092994,0.352978,734,802,836,1000,999,999,1000,1000,475,693,533,836,620,636,822,1000,perturbed
864,0.038461538,1,0.179487179,0.141025641,0.012820513,0.076923077,0.076923077,0.127507,0.09204,0.07347,0.000191,1,3,3,1,0.120503,0.119043,0.070346,0.361781,0,904,0,1000,999,999,1000,1000,414,642,445,912,588,624,937,917,perturbed
865,0.102564103,1,0.230769231,0.08974359,0.012820513,0.076923077,0.012820513,0.057824,0.072794,0.084034,0.051548,4,1,4,3,0.148841,0.12119,0.027809,0.337924,818,861,980,953,1000,1000,1000,1000,497,616,826,804,530,578,658,1000,perturbed
866,0.076923077,1,0.166666667,0.128205128,0.038461538,0.115384615,0.076923077,0.076625,0.113365,0.03675,0.035291,2,2,3,2,0.093525,0.128227,0.05126,0.357853,590,634,760,1000,999,999,1000,1000,274,643,397,541,616,622,891,1000,perturbed
867,0.038461538,1,0.217948718,0.102564103,0.025641026,0.038461538,0.012820513,0.055725,0.063197,0.056031,0.014077,4,3,4,2,0.161577,0.153079,0.023283,0.366198,0,826,0,895,1000,1000,1000,1000,272,624,785,444,696,709,876,999,perturbed
868,0.115384615,1,0.243589744,0.128205128,0.038461538,0.038461538,0.076923077,0.091819,0.068798,0.095945,0.00522,4,1,5,1,0.140604,0.083578,0.019417,0.401338,564,564,957,1000,1000,1000,1000,1000,494,521,740,956,836,846,986,981,perturbed
869,0.076923077,1,0.205128205,0.115384615,0.012820513,0.076923077,0.012820513,0.090032,0.116372,0.098626,0.049903,3,1,1,2,0.1087,0.136452,0.055239,0.339605,831,877,895,1000,1000,1000,1000,1000,607,675,751,977,552,558,804,1000,perturbed
870,0.038461538,1,0.230769231,0.102564103,0.025641026,0.064102564,0.012820513,0.066093,0.103716,0.059758,0.039722,5,3,2,3,0.121811,0.086148,0.079302,0.385926,0,818,0,961,1000,1000,1000,1000,447,575,821,728,791,797,947,1000,perturbed
871,0.051282051,1,0.243589744,0.08974359,0.025641026,0.051282051,0.051282051,0.052982,0.065334,0.078923,0.049716,2,2,5,2,0.123069,0.138559,0.05298,0.335348,55,825,55,1000,1000,1000,1000,1000,522,587,775,865,509,562,631,1000,perturbed
872,0.064102564,1,0.166666667,0.115384615,0.038461538,0.051282051,0.064102564,0.117789,0.089326,0.043744,0.012484,4,3,5,1,0.094318,0.084189,0.079072,0.397264,393,657,416,1000,1000,1000,1000,1000,295,659,414,521,833,838,975,996,perturbed
873,0.08974359,1,0.166666667,0.141025641,0.012820513,0.08974359,0.064102564,0.124839,0.117872,0.046091,0.002518,5,2,3,3,0.092549,0.159406,0.053462,0.353767,833,851,936,1000,1000,1000,1000,1000,342,681,416,649,547,592,905,890,perturbed
874,0.038461538,1,0.179487179,0.076923077,0.012820513,0.076923077,0.076923077,0.112795,0.052479,0.062564,0.004624,1,3,5,1,0.102271,0.129099,0.070891,0.327912,0,907,0,1000,999,999,1000,1000,386,639,444,758,442,539,522,921,perturbed
875,0.08974359,1,0.166666667,0.128205128,0.051282051,0.076923077,0.051282051,0.110132,0.102175,0.071263,0.004032,3,3,2,3,0.118342,0.117675,0.094746,0.394639,552,582,776,1000,999,999,1000,1000,416,682,438,968,744,811,977,905,perturbed
876,0.08974359,1,0.243589744,0.141025641,0.051282051,0.102564103,0.076923077,0.085369,0.081958,0.083562,0.027473,4,3,2,3,0.115363,0.096562,0.075955,0.401947,547,574,773,1000,998,998,1000,1000,498,527,739,990,837,838,992,999,perturbed
877,0.076923077,1,0.166666667,0.102564103,0.051282051,0.08974359,0.051282051,0.095186,0.086889,0.109347,0.005514,2,2,5,1,0.09056,0.117237,0.0297,0.402283,545,601,707,1000,997,997,1000,1000,416,686,440,974,856,873,973,980,perturbed
878,0.115384615,1,0.179487179,0.115384615,0.051282051,0.064102564,0.051282051,0.08611,0.109967,0.065294,0.022448,3,3,2,2,0.156653,0.101159,0.071162,0.344828,525,527,936,1000,1000,1000,1000,1000,455,655,492,945,571,582,818,996,perturbed
879,0.051282051,1,0.166666667,0.064102564,0.038461538,0.115384615,0.038461538,0.126164,0.050521,0.099712,0.05746,2,1,2,2,0.086029,0.116143,0.046664,0.373574,45,690,45,1000,999,999,1000,1000,457,705,483,995,585,805,597,1000,perturbed
880,0.064102564,1,0.243589744,0.08974359,0.025641026,0.076923077,0.064102564,0.051847,0.05859,0.060351,0.044042,4,3,2,3,0.141801,0.145429,0.04138,0.345218,727,803,839,955,999,999,1000,1000,526,574,758,912,576,622,706,999,perturbed
881,0.102564103,1,0.230769231,0.102564103,0.038461538,0.076923077,0.076923077,0.10611,0.105878,0.038119,0.060179,3,2,4,2,0.145907,0.158549,0.058019,0.376565,586,588,939,1000,1000,1000,1000,1000,332,558,709,539,756,764,920,1000,perturbed
882,0.064102564,1,0.243589744,0.08974359,0.038461538,0.102564103,0.038461538,0.091526,0.105331,0.089145,0.037342,1,1,2,2,0.162239,0.153455,0.088158,0.350387,396,652,419,1000,999,999,1000,1000,576,598,804,986,595,636,741,1000,perturbed
883,0.102564103,1,0.230769231,0.064102564,0.012820513,0.08974359,0.051282051,0.09454,0.104132,0.107474,0.003547,4,2,1,1,0.113913,0.130216,0.067605,0.389532,833,836,978,1000,999,999,1000,1000,570,610,762,998,687,871,698,987,perturbed
884,0.115384615,1,0.205128205,0.076923077,0.038461538,0.076923077,0.025641026,0.081661,0.063111,0.104765,0.033933,1,4,4,3,0.141975,0.137579,0.04694,0.352615,577,577,968,1000,1000,1000,1000,1000,592,666,740,940,608,681,709,999,perturbed
885,0.08974359,1,0.205128205,0.115384615,0.051282051,0.115384615,0.076923077,0.09673,0.056129,0.092341,0.043087,3,2,4,3,0.117267,0.093905,0.029096,0.327045,559,588,777,1000,998,998,1000,1000,506,600,623,956,478,485,729,997,perturbed
886,0.08974359,1,0.217948718,0.08974359,0.025641026,0.08974359,0.076923077,0.052859,0.129126,0.039509,0.028373,4,2,4,2,0.100053,0.128325,0.081456,0.336363,745,778,911,963,999,999,1000,1000,308,525,645,570,520,567,646,997,perturbed
887,0.038461538,1,0.217948718,0.128205128,0.025641026,0.051282051,0.064102564,0.059313,0.115858,0.104292,0.000811,4,1,4,3,0.094181,0.155357,0.047884,0.377738,0,816,0,932,1000,1000,1000,1000,541,611,693,980,566,737,953,763,perturbed
888,0.08974359,1,0.205128205,0.08974359,0.051282051,0.038461538,0.038461538,0.102499,0.104636,0.097775,0.031238,2,3,3,1,0.099553,0.118427,0.063443,0.352312,549,579,775,1000,1000,1000,1000,1000,555,622,702,965,610,647,753,999,perturbed
889,0.038461538,1,0.217948718,0.08974359,0.051282051,0.076923077,0.038461538,0.085907,0.098175,0.044964,0.034893,2,3,3,1,0.099052,0.107718,0.032365,0.390302,0,658,0,1000,1000,1000,1000,1000,356,610,750,560,816,842,906,1000,perturbed
890,0.08974359,1,0.205128205,0.064102564,0.038461538,0.038461538,0.038461538,0.073369,0.113724,0.042207,0.045951,3,3,5,3,0.1134,0.161398,0.075536,0.362266,604,625,843,1000,1000,1000,1000,1000,297,629,707,448,511,754,518,1000,perturbed
891,0.038461538,1,0.179487179,0.076923077,0.038461538,0.08974359,0.012820513,0.087153,0.060097,0.072277,0.017781,2,1,3,3,0.140142,0.124435,0.085881,0.388462,0,697,0,1000,999,999,1000,1000,435,684,610,705,802,843,864,997,perturbed
892,0.076923077,1,0.243589744,0.076923077,0.012820513,0.038461538,0.051282051,0.122421,0.124478,0.096306,0.037129,2,1,3,3,0.157878,0.083272,0.046639,0.326577,839,880,900,1000,1000,1000,1000,1000,535,559,778,969,453,540,521,995,perturbed
893,0.076923077,1,0.192307692,0.076923077,0.012820513,0.08974359,0.038461538,0.071875,0.056893,0.091212,0.052935,1,2,5,3,0.111688,0.130575,0.021363,0.386909,821,866,893,1000,997,997,1000,1000,577,684,687,908,799,845,863,1000,perturbed
894,0.076923077,1,0.179487179,0.102564103,0.038461538,0.08974359,0.038461538,0.123318,0.080603,0.106247,0.010784,2,4,1,1,0.095581,0.129259,0.042991,0.335037,599,643,762,1000,999,999,1000,1000,491,678,543,995,519,540,737,969,perturbed
895,0.08974359,1,0.230769231,0.076923077,0.025641026,0.115384615,0.076923077,0.116884,0.089172,0.090113,0.02273,2,3,5,1,0.145054,0.134572,0.023449,0.369719,769,791,909,1000,999,999,1000,1000,512,555,715,933,714,747,827,999,perturbed
896,0.102564103,1,0.205128205,0.128205128,0.025641026,0.076923077,0.064102564,0.101303,0.06828,0.059356,0.044098,1,1,5,3,0.136521,0.144232,0.046351,0.367299,749,754,963,1000,999,999,1000,1000,459,633,646,724,677,679,930,1000,perturbed
897,0.076923077,1,0.179487179,0.128205128,0.038461538,0.115384615,0.051282051,0.096219,0.069346,0.062713,0.042179,3,1,4,2,0.145129,0.106096,0.035571,0.388719,599,642,760,1000,999,999,1000,1000,418,657,491,758,786,788,970,1000,perturbed
898,0.076923077,1,0.192307692,0.064102564,0.012820513,0.038461538,0.051282051,0.087843,0.0588,0.045761,0.030202,1,2,4,3,0.146443,0.113202,0.042645,0.404831,821,860,896,1000,1000,1000,1000,1000,387,651,676,580,772,913,781,1000,perturbed
899,0.08974359,1,0.230769231,0.102564103,0.051282051,0.051282051,0.076923077,0.123744,0.075219,0.042961,0.007485,1,4,2,2,0.144305,0.096186,0.024287,0.38851,550,580,776,1000,999,999,1000,1000,461,545,707,807,797,814,954,974,perturbed
900,0.115384615,1,0.192307692,0.141025641,0.025641026,0.08974359,0.012820513,0.092712,0.065722,0.106156,0.005278,1,4,4,3,0.142455,0.15809,0.021943,0.338546,747,749,982,1000,997,997,1000,1000,585,682,732,926,511,518,837,960,perturbed
901,0.051282051,1,0.166666667,0.064102564,0.038461538,0.038461538,0.038461538,0.104289,0.109761,0.085838,0.049195,3,2,3,1,0.105325,0.152904,0.059584,0.373155,43,690,43,1000,1000,1000,1000,1000,457,711,483,922,584,808,594,1000,perturbed
902,0.102564103,1,0.217948718,0.064102564,0.025641026,0.08974359,0.076923077,0.075901,0.082996,0.082744,0.025805,2,3,2,3,0.090685,0.107377,0.063995,0.345152,733,735,969,1000,999,999,1000,1000,516,572,672,991,409,669,419,975,perturbed
903,0.115384615,1,0.217948718,0.128205128,0.025641026,0.102564103,0.025641026,0.079542,0.066914,0.09417,0.030377,3,2,3,1,0.156162,0.108746,0.08039,0.390446,742,742,979,1000,999,999,1000,1000,550,616,770,923,800,802,973,1000,perturbed
904,0.051282051,1,0.217948718,0.08974359,0.038461538,0.115384615,0.012820513,0.067873,0.063028,0.052707,0.03822,2,3,2,1,0.160438,0.130507,0.079914,0.358364,45,682,45,1000,998,998,1000,1000,384,622,781,608,648,690,789,1000,perturbed
905,0.08974359,1,0.166666667,0.102564103,0.038461538,0.115384615,0.076923077,0.125353,0.120642,0.103727,0.038148,3,2,3,1,0.112854,0.097866,0.062623,0.363456,611,636,835,1000,999,999,1000,1000,377,637,397,992,675,687,868,1000,perturbed
906,0.115384615,1,0.192307692,0.128205128,0.025641026,0.064102564,0.012820513,0.101348,0.120706,0.10082,0.043945,4,2,3,3,0.097291,0.096447,0.083206,0.355111,733,736,981,1000,1000,1000,1000,1000,581,665,732,938,604,609,877,1000,perturbed
907,0.051282051,1,0.205128205,0.115384615,0.025641026,0.102564103,0.012820513,0.067811,0.059124,0.035101,0.023496,1,3,3,1,0.115619,0.156614,0.060961,0.387724,55,812,55,1000,999,999,1000,1000,80,659,750,149,791,795,963,1000,perturbed
908,0.051282051,1,0.192307692,0.141025641,0.025641026,0.102564103,0.038461538,0.088923,0.085396,0.068063,0.03646,4,2,3,3,0.116737,0.131355,0.040899,0.357844,56,818,56,1000,998,998,1000,1000,529,677,685,820,600,601,921,999,perturbed
909,0.076923077,1,0.243589744,0.128205128,0.038461538,0.051282051,0.038461538,0.077349,0.113092,0.032591,0.055768,1,1,2,2,0.109903,0.112211,0.020772,0.371884,596,643,757,1000,1000,1000,1000,1000,363,585,798,538,700,701,943,1000,perturbed
910,0.115384615,1,0.243589744,0.115384615,0.025641026,0.064102564,0.025641026,0.095907,0.074532,0.055936,0.030931,2,2,3,3,0.126163,0.096751,0.057418,0.404582,733,733,978,1000,1000,1000,1000,1000,333,572,829,569,866,870,984,1000,perturbed
911,0.076923077,1,0.243589744,0.076923077,0.051282051,0.102564103,0.038461538,0.096829,0.059371,0.062472,0.019068,2,2,4,2,0.161328,0.158154,0.032194,0.370751,533,588,707,1000,999,999,1000,1000,465,593,803,751,713,773,808,998,perturbed
912,0.115384615,1,0.192307692,0.141025641,0.038461538,0.08974359,0.051282051,0.118774,0.119654,0.054008,0.032419,4,1,4,2,0.155081,0.086528,0.07383,0.386429,565,566,959,1000,999,999,1000,1000,427,635,647,684,764,764,976,1000,perturbed
913,0.051282051,1,0.205128205,0.076923077,0.038461538,0.08974359,0.025641026,0.070452,0.124336,0.046872,0.010433,2,2,5,2,0.09885,0.156551,0.098345,0.340441,43,678,43,1000,1000,1000,1000,1000,220,632,741,351,538,617,621,979,perturbed
914,0.076923077,1,0.179487179,0.102564103,0.012820513,0.08974359,0.064102564,0.124663,0.081411,0.106342,0.000667,2,1,3,1,0.11288,0.142691,0.082293,0.344021,828,871,897,1000,999,999,1000,1000,431,669,463,992,550,595,796,906,perturbed
915,0.051282051,1,0.166666667,0.076923077,0.038461538,0.038461538,0.051282051,0.105013,0.053515,0.039269,0.008166,2,4,5,1,0.092989,0.08443,0.036023,0.328697,44,682,44,1000,1000,1000,1000,1000,255,666,438,425,450,560,530,923,perturbed
916,0.08974359,1,0.179487179,0.076923077,0.038461538,0.038461538,0.051282051,0.081747,0.117522,0.030767,0.046325,4,2,4,3,0.098116,0.106594,0.065105,0.362881,610,634,842,1000,1000,1000,1000,1000,207,665,493,326,674,739,771,999,perturbed
917,0.051282051,1,0.230769231,0.102564103,0.012820513,0.038461538,0.076923077,0.079891,0.116297,0.088697,0.030627,3,1,4,1,0.11514,0.104928,0.052694,0.376192,78,887,78,996,1000,1000,1000,1000,513,558,711,945,748,758,916,1000,perturbed
918,0.051282051,1,0.166666667,0.08974359,0.012820513,0.051282051,0.038461538,0.103265,0.0796,0.080905,0.017118,1,4,4,2,0.095231,0.097126,0.044731,0.381156,76,878,76,1000,1000,1000,1000,1000,452,704,484,871,777,804,872,1000,perturbed
919,0.08974359,1,0.205128205,0.141025641,0.038461538,0.102564103,0.025641026,0.048451,0.053398,0.048029,0.008894,1,1,3,2,0.125642,0.143922,0.03286,0.345794,606,631,837,998,999,999,1000,1000,263,667,738,411,539,541,870,984,perturbed
920,0.051282051,1,0.179487179,0.076923077,0.025641026,0.051282051,0.051282051,0.088881,0.123031,0.058172,0.020455,4,3,5,3,0.112664,0.082884,0.071963,0.392492,54,811,54,1000,1000,1000,1000,1000,398,660,491,683,822,865,885,989,perturbed
921,0.08974359,1,0.192307692,0.128205128,0.051282051,0.064102564,0.025641026,0.106394,0.124718,0.083864,0.016519,2,1,3,1,0.114259,0.08302,0.062044,0.391367,547,576,773,1000,1000,1000,1000,1000,517,637,706,870,793,795,973,1000,perturbed
922,0.102564103,1,0.205128205,0.128205128,0.025641026,0.102564103,0.012820513,0.086469,0.080477,0.045095,0.033994,1,1,2,3,0.162356,0.152549,0.068028,0.380109,752,757,964,1000,999,999,1000,1000,327,671,748,489,744,745,958,1000,perturbed
923,0.102564103,1,0.166666667,0.141025641,0.051282051,0.102564103,0.025641026,0.057878,0.070721,0.039085,0.027332,2,1,5,1,0.118642,0.139638,0.087571,0.327786,542,548,899,1000,999,999,1000,1000,133,710,535,218,452,453,797,998,perturbed
924,0.051282051,1,0.179487179,0.102564103,0.025641026,0.102564103,0.038461538,0.120872,0.120499,0.043615,0.056465,5,4,3,1,0.136314,0.157857,0.086938,0.341206,56,821,56,1000,998,998,1000,1000,332,689,540,516,557,570,775,1000,perturbed
925,0.064102564,1,0.230769231,0.141025641,0.051282051,0.115384615,0.012820513,0.09379,0.059658,0.071121,0.018462,4,2,1,1,0.125786,0.107871,0.061545,0.353627,372,614,398,1000,999,999,1000,1000,514,600,822,838,580,581,905,1000,perturbed
926,0.115384615,1,0.205128205,0.102564103,0.012820513,0.08974359,0.051282051,0.09949,0.056515,0.077976,0.002409,3,2,4,2,0.132218,0.132338,0.0864,0.339835,854,856,991,1000,999,999,1000,1000,522,627,674,872,545,576,768,934,perturbed
927,0.038461538,1,0.243589744,0.08974359,0.038461538,0.115384615,0.025641026,0.120234,0.127199,0.036672,0.059254,3,1,2,1,0.154717,0.092194,0.086059,0.333018,0,713,0,1000,999,999,1000,1000,259,574,834,398,491,540,619,1000,perturbed
928,0.08974359,1,0.243589744,0.064102564,0.025641026,0.102564103,0.012820513,0.070389,0.082037,0.068441,0.046989,1,3,4,1,0.105889,0.134912,0.07861,0.337307,757,777,911,1000,999,999,1000,1000,402,598,846,650,372,622,374,1000,perturbed
929,0.076923077,1,0.230769231,0.08974359,0.025641026,0.102564103,0.064102564,0.0805,0.05364,0.101282,0.016228,2,2,5,1,0.130234,0.090483,0.083074,0.362605,728,794,837,1000,999,999,1000,1000,535,572,731,966,664,701,809,995,perturbed
930,0.115384615,1,0.192307692,0.128205128,0.025641026,0.08974359,0.051282051,0.10708,0.073356,0.063887,0.018237,3,2,4,1,0.118172,0.097778,0.045018,0.343887,747,750,982,1000,999,999,1000,1000,486,654,648,780,553,556,833,994,perturbed
931,0.08974359,1,0.243589744,0.102564103,0.038461538,0.08974359,0.025641026,0.076743,0.05446,0.09212,0.00387,1,2,2,2,0.087283,0.13519,0.038715,0.377906,598,621,835,1000,999,999,1000,1000,574,596,834,973,764,773,925,983,perturbed
932,0.038461538,1,0.230769231,0.064102564,0.038461538,0.08974359,0.025641026,0.07206,0.102341,0.107839,0.048535,3,1,4,2,0.093249,0.109773,0.03461,0.377126,0,693,0,999,998,998,1000,1000,563,600,810,949,605,821,616,1000,perturbed
933,0.051282051,1,0.243589744,0.128205128,0.051282051,0.076923077,0.012820513,0.078947,0.102846,0.102334,0.014859,4,1,3,1,0.109546,0.144124,0.053844,0.328453,43,647,43,997,1000,1000,1000,1000,558,601,840,930,462,467,755,990,perturbed
934,0.076923077,1,0.166666667,0.076923077,0.051282051,0.076923077,0.025641026,0.121267,0.098592,0.037236,0.024553,2,2,4,2,0.093289,0.083411,0.039801,0.37755,533,587,706,1000,1000,1000,1000,1000,118,670,534,210,750,799,826,1000,perturbed
935,0.064102564,1,0.166666667,0.102564103,0.051282051,0.08974359,0.051282051,0.095321,0.053048,0.066508,0.040457,4,3,3,3,0.12133,0.106298,0.03964,0.351675,369,612,399,1000,999,999,1000,1000,409,681,443,834,607,623,816,998,perturbed
936,0.115384615,1,0.179487179,0.141025641,0.051282051,0.102564103,0.064102564,0.122716,0.112326,0.082223,0.015223,2,1,2,2,0.13072,0.094793,0.095705,0.342744,529,532,939,1000,999,999,1000,1000,425,643,463,989,532,536,857,977,perturbed
937,0.038461538,1,0.166666667,0.115384615,0.012820513,0.102564103,0.051282051,0.100698,0.074195,0.095747,0.039411,4,2,5,2,0.138433,0.146537,0.066822,0.390843,0,891,0,999,999,999,1000,1000,421,693,442,935,813,818,970,1000,perturbed
938,0.038461538,1,0.192307692,0.076923077,0.051282051,0.064102564,0.051282051,0.063228,0.076846,0.042041,0.043703,3,2,4,3,0.108778,0.114841,0.025245,0.339484,0,654,0,997,1000,1000,1000,1000,336,653,649,510,535,615,616,996,perturbed
939,0.038461538,1,0.205128205,0.102564103,0.038461538,0.08974359,0.051282051,0.113419,0.123463,0.072138,0.015474,1,3,5,3,0.119184,0.085796,0.097283,0.342155,0,698,0,1000,999,999,1000,1000,496,620,674,813,545,583,776,922,perturbed
